object,split,label,image,mask
pcb6,test,normal,pcb6/Data/Images/Normal/000034_6.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000013_4.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000147_2.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000025_5.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000058_3.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000077_2.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000108_8.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000074_5.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000149_2.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000060_4.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000113_6.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000065_3.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000002_4.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000032_4.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000038_1.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000001_6.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000108_4.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000043_1.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000026_6.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000045_2.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000098_6.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000074_6.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000135_6.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000061_5.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000054_2.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000024_5.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000147_1.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000108_5.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000101_5.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000140_5.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000025_1.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000134_2.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000068_1.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000060_3.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000085_6.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000126_3.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000048_6.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000137_6.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000006_4.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000101_6.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000118_4.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000107_5.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000038_5.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000100_2.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000069_4.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000039_4.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000124_2.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000010_3.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000020_2.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000058_5.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000132_2.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000038_6.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000144_2.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000088_1.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000049_4.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000081_4.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000069_6.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000019_5.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000065_5.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000085_1.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000019_2.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000127_3.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000151_3.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000053_5.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000113_4.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000116_5.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000038_3.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000019_6.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000141_2.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000110_5.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000110_4.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000081_6.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000039_3.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000100_4.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000054_5.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000005_2.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000063_1.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000074_2.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000095_2.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000123_2.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000137_2.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000027_6.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000000_1.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000008_3.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000051_2.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000100_1.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000018_2.jpg,
pcb6,test,normal,pcb6/Data/Images/Normal/000117_5.jpg,
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000001_2.jpg,pcb6/Data/Masks/Anomaly/000001_2.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000001_3.jpg,pcb6/Data/Masks/Anomaly/000001_3.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000002_1.jpg,pcb6/Data/Masks/Anomaly/000002_1.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000003_2.jpg,pcb6/Data/Masks/Anomaly/000003_2.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000003_3.jpg,pcb6/Data/Masks/Anomaly/000003_3.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000004_1.jpg,pcb6/Data/Masks/Anomaly/000004_1.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000004_2.jpg,pcb6/Data/Masks/Anomaly/000004_2.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000004_3.jpg,pcb6/Data/Masks/Anomaly/000004_3.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000005_4.jpg,pcb6/Data/Masks/Anomaly/000005_4.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000006_5.jpg,pcb6/Data/Masks/Anomaly/000006_5.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000006_6.jpg,pcb6/Data/Masks/Anomaly/000006_6.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000008_2.jpg,pcb6/Data/Masks/Anomaly/000008_2.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000008_4.jpg,pcb6/Data/Masks/Anomaly/000008_4.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000009_2.jpg,pcb6/Data/Masks/Anomaly/000009_2.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000009_3.jpg,pcb6/Data/Masks/Anomaly/000009_3.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000009_5.jpg,pcb6/Data/Masks/Anomaly/000009_5.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000009_6.jpg,pcb6/Data/Masks/Anomaly/000009_6.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000011_2.jpg,pcb6/Data/Masks/Anomaly/000011_2.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000011_3.jpg,pcb6/Data/Masks/Anomaly/000011_3.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000011_5.jpg,pcb6/Data/Masks/Anomaly/000011_5.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000011_6.jpg,pcb6/Data/Masks/Anomaly/000011_6.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000012_1.jpg,pcb6/Data/Masks/Anomaly/000012_1.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000012_2.jpg,pcb6/Data/Masks/Anomaly/000012_2.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000012_4.jpg,pcb6/Data/Masks/Anomaly/000012_4.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000014_2.jpg,pcb6/Data/Masks/Anomaly/000014_2.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000014_3.jpg,pcb6/Data/Masks/Anomaly/000014_3.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000014_4.jpg,pcb6/Data/Masks/Anomaly/000014_4.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000015_4.jpg,pcb6/Data/Masks/Anomaly/000015_4.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000016_8.jpg,pcb6/Data/Masks/Anomaly/000016_8.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000017_3.jpg,pcb6/Data/Masks/Anomaly/000017_3.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000019_4.jpg,pcb6/Data/Masks/Anomaly/000019_4.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000020_1.jpg,pcb6/Data/Masks/Anomaly/000020_1.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000020_4.jpg,pcb6/Data/Masks/Anomaly/000020_4.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000021_3.jpg,pcb6/Data/Masks/Anomaly/000021_3.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000022_2.jpg,pcb6/Data/Masks/Anomaly/000022_2.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000022_3.jpg,pcb6/Data/Masks/Anomaly/000022_3.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000022_4.jpg,pcb6/Data/Masks/Anomaly/000022_4.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000022_6.jpg,pcb6/Data/Masks/Anomaly/000022_6.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000023_4.jpg,pcb6/Data/Masks/Anomaly/000023_4.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000024_3.jpg,pcb6/Data/Masks/Anomaly/000024_3.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000024_4.jpg,pcb6/Data/Masks/Anomaly/000024_4.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000025_4.jpg,pcb6/Data/Masks/Anomaly/000025_4.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000026_4.jpg,pcb6/Data/Masks/Anomaly/000026_4.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000028_2.jpg,pcb6/Data/Masks/Anomaly/000028_2.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000028_3.jpg,pcb6/Data/Masks/Anomaly/000028_3.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000028_4.jpg,pcb6/Data/Masks/Anomaly/000028_4.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000028_5.jpg,pcb6/Data/Masks/Anomaly/000028_5.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000029_7.jpg,pcb6/Data/Masks/Anomaly/000029_7.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000031_1.jpg,pcb6/Data/Masks/Anomaly/000031_1.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000031_2.jpg,pcb6/Data/Masks/Anomaly/000031_2.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000031_4.jpg,pcb6/Data/Masks/Anomaly/000031_4.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000032_1.jpg,pcb6/Data/Masks/Anomaly/000032_1.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000035_1.jpg,pcb6/Data/Masks/Anomaly/000035_1.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000035_2.jpg,pcb6/Data/Masks/Anomaly/000035_2.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000035_4.jpg,pcb6/Data/Masks/Anomaly/000035_4.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000036_1.jpg,pcb6/Data/Masks/Anomaly/000036_1.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000036_2.jpg,pcb6/Data/Masks/Anomaly/000036_2.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000036_3.jpg,pcb6/Data/Masks/Anomaly/000036_3.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000037_2.jpg,pcb6/Data/Masks/Anomaly/000037_2.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000037_3.jpg,pcb6/Data/Masks/Anomaly/000037_3.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000038_4.jpg,pcb6/Data/Masks/Anomaly/000038_4.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000039_2.jpg,pcb6/Data/Masks/Anomaly/000039_2.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000039_5.jpg,pcb6/Data/Masks/Anomaly/000039_5.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000040_2.jpg,pcb6/Data/Masks/Anomaly/000040_2.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000040_4.jpg,pcb6/Data/Masks/Anomaly/000040_4.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000041_1.jpg,pcb6/Data/Masks/Anomaly/000041_1.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000041_2.jpg,pcb6/Data/Masks/Anomaly/000041_2.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000041_3.jpg,pcb6/Data/Masks/Anomaly/000041_3.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000041_4.jpg,pcb6/Data/Masks/Anomaly/000041_4.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000041_5.jpg,pcb6/Data/Masks/Anomaly/000041_5.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000041_6.jpg,pcb6/Data/Masks/Anomaly/000041_6.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000042_2.jpg,pcb6/Data/Masks/Anomaly/000042_2.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000042_4.jpg,pcb6/Data/Masks/Anomaly/000042_4.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000042_5.jpg,pcb6/Data/Masks/Anomaly/000042_5.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000043_3.jpg,pcb6/Data/Masks/Anomaly/000043_3.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000044_2.jpg,pcb6/Data/Masks/Anomaly/000044_2.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000044_4.jpg,pcb6/Data/Masks/Anomaly/000044_4.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000045_4.jpg,pcb6/Data/Masks/Anomaly/000045_4.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000046_2.jpg,pcb6/Data/Masks/Anomaly/000046_2.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000046_3.jpg,pcb6/Data/Masks/Anomaly/000046_3.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000046_4.jpg,pcb6/Data/Masks/Anomaly/000046_4.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000046_6.jpg,pcb6/Data/Masks/Anomaly/000046_6.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000047_3.jpg,pcb6/Data/Masks/Anomaly/000047_3.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000048_3.jpg,pcb6/Data/Masks/Anomaly/000048_3.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000050_4.jpg,pcb6/Data/Masks/Anomaly/000050_4.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000051_1.jpg,pcb6/Data/Masks/Anomaly/000051_1.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000051_4.jpg,pcb6/Data/Masks/Anomaly/000051_4.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000052_1.jpg,pcb6/Data/Masks/Anomaly/000052_1.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000052_2.jpg,pcb6/Data/Masks/Anomaly/000052_2.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000052_4.jpg,pcb6/Data/Masks/Anomaly/000052_4.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000053_6.jpg,pcb6/Data/Masks/Anomaly/000053_6.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000054_3.jpg,pcb6/Data/Masks/Anomaly/000054_3.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000055_2.jpg,pcb6/Data/Masks/Anomaly/000055_2.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000056_3.jpg,pcb6/Data/Masks/Anomaly/000056_3.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000057_2.jpg,pcb6/Data/Masks/Anomaly/000057_2.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000057_4.jpg,pcb6/Data/Masks/Anomaly/000057_4.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000058_4.jpg,pcb6/Data/Masks/Anomaly/000058_4.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000059_2.jpg,pcb6/Data/Masks/Anomaly/000059_2.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000059_3.jpg,pcb6/Data/Masks/Anomaly/000059_3.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000059_4.jpg,pcb6/Data/Masks/Anomaly/000059_4.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000061_1.jpg,pcb6/Data/Masks/Anomaly/000061_1.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000061_2.jpg,pcb6/Data/Masks/Anomaly/000061_2.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000061_3.jpg,pcb6/Data/Masks/Anomaly/000061_3.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000062_3.jpg,pcb6/Data/Masks/Anomaly/000062_3.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000063_2.jpg,pcb6/Data/Masks/Anomaly/000063_2.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000063_3.jpg,pcb6/Data/Masks/Anomaly/000063_3.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000065_4.jpg,pcb6/Data/Masks/Anomaly/000065_4.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000066_5.jpg,pcb6/Data/Masks/Anomaly/000066_5.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000067_3.jpg,pcb6/Data/Masks/Anomaly/000067_3.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000068_3.jpg,pcb6/Data/Masks/Anomaly/000068_3.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000069_2.jpg,pcb6/Data/Masks/Anomaly/000069_2.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000069_3.jpg,pcb6/Data/Masks/Anomaly/000069_3.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000071_1.jpg,pcb6/Data/Masks/Anomaly/000071_1.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000071_2.jpg,pcb6/Data/Masks/Anomaly/000071_2.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000071_3.jpg,pcb6/Data/Masks/Anomaly/000071_3.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000072_1.jpg,pcb6/Data/Masks/Anomaly/000072_1.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000072_2.jpg,pcb6/Data/Masks/Anomaly/000072_2.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000072_3.jpg,pcb6/Data/Masks/Anomaly/000072_3.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000073_1.jpg,pcb6/Data/Masks/Anomaly/000073_1.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000073_2.jpg,pcb6/Data/Masks/Anomaly/000073_2.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000073_3.jpg,pcb6/Data/Masks/Anomaly/000073_3.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000074_4.jpg,pcb6/Data/Masks/Anomaly/000074_4.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000075_1.jpg,pcb6/Data/Masks/Anomaly/000075_1.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000075_2.jpg,pcb6/Data/Masks/Anomaly/000075_2.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000075_4.jpg,pcb6/Data/Masks/Anomaly/000075_4.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000078_1.jpg,pcb6/Data/Masks/Anomaly/000078_1.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000078_2.jpg,pcb6/Data/Masks/Anomaly/000078_2.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000078_4.jpg,pcb6/Data/Masks/Anomaly/000078_4.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000080_1.jpg,pcb6/Data/Masks/Anomaly/000080_1.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000080_2.jpg,pcb6/Data/Masks/Anomaly/000080_2.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000080_3.jpg,pcb6/Data/Masks/Anomaly/000080_3.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000081_3.jpg,pcb6/Data/Masks/Anomaly/000081_3.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000082_1.jpg,pcb6/Data/Masks/Anomaly/000082_1.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000083_2.jpg,pcb6/Data/Masks/Anomaly/000083_2.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000083_3.jpg,pcb6/Data/Masks/Anomaly/000083_3.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000083_4.jpg,pcb6/Data/Masks/Anomaly/000083_4.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000083_5.jpg,pcb6/Data/Masks/Anomaly/000083_5.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000083_6.jpg,pcb6/Data/Masks/Anomaly/000083_6.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000084_2.jpg,pcb6/Data/Masks/Anomaly/000084_2.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000084_3.jpg,pcb6/Data/Masks/Anomaly/000084_3.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000084_4.jpg,pcb6/Data/Masks/Anomaly/000084_4.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000084_6.jpg,pcb6/Data/Masks/Anomaly/000084_6.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000085_5.jpg,pcb6/Data/Masks/Anomaly/000085_5.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000086_3.jpg,pcb6/Data/Masks/Anomaly/000086_3.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000086_6.jpg,pcb6/Data/Masks/Anomaly/000086_6.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000087_2.jpg,pcb6/Data/Masks/Anomaly/000087_2.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000087_3.jpg,pcb6/Data/Masks/Anomaly/000087_3.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000087_4.jpg,pcb6/Data/Masks/Anomaly/000087_4.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000087_6.jpg,pcb6/Data/Masks/Anomaly/000087_6.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000089_1.jpg,pcb6/Data/Masks/Anomaly/000089_1.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000089_2.jpg,pcb6/Data/Masks/Anomaly/000089_2.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000089_3.jpg,pcb6/Data/Masks/Anomaly/000089_3.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000090_1.jpg,pcb6/Data/Masks/Anomaly/000090_1.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000090_2.jpg,pcb6/Data/Masks/Anomaly/000090_2.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000090_4.jpg,pcb6/Data/Masks/Anomaly/000090_4.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000091_4.jpg,pcb6/Data/Masks/Anomaly/000091_4.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000093_2.jpg,pcb6/Data/Masks/Anomaly/000093_2.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000093_3.jpg,pcb6/Data/Masks/Anomaly/000093_3.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000093_4.jpg,pcb6/Data/Masks/Anomaly/000093_4.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000093_5.jpg,pcb6/Data/Masks/Anomaly/000093_5.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000093_6.jpg,pcb6/Data/Masks/Anomaly/000093_6.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000094_1.jpg,pcb6/Data/Masks/Anomaly/000094_1.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000094_2.jpg,pcb6/Data/Masks/Anomaly/000094_2.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000094_3.jpg,pcb6/Data/Masks/Anomaly/000094_3.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000095_3.jpg,pcb6/Data/Masks/Anomaly/000095_3.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000096_2.jpg,pcb6/Data/Masks/Anomaly/000096_2.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000096_5.jpg,pcb6/Data/Masks/Anomaly/000096_5.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000096_6.jpg,pcb6/Data/Masks/Anomaly/000096_6.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000097_1.jpg,pcb6/Data/Masks/Anomaly/000097_1.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000097_2.jpg,pcb6/Data/Masks/Anomaly/000097_2.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000097_3.jpg,pcb6/Data/Masks/Anomaly/000097_3.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000098_3.jpg,pcb6/Data/Masks/Anomaly/000098_3.png
pcb6,test,anomaly,pcb6/Data/Images/Anomaly/000099_1.jpg,pcb6/Data/Masks/Anomaly/000099_1.png
